cache_mb,capacity_gb,category,form_factor,interface,lighting,manufacturer,name,nvme,opendb_id,part_id,release_year,series,storage_type,variant
,4000,ssd,M.2-2280,M.2 PCIe 5.0 x4,,ADATA,ADATA XPG MARS 980 PRO 4TB SSD M.2 PCIe 5.0 x4 NVMe,True,ed862170-ca61-48ca-b32b-f4dfe1744b50,ssd_2292,,XPG,SSD,4000GB
,250,ssd,M.2-2280,M.2 SATA,,Western Digital,Western Digital Blue SA510 250 GB SSD M.2-2280 SATA,False,ed89f425-a1b5-495e-90fc-679f33bd937e,ssd_2293,,Blue,SSD,250GB
,58,ssd,M.2-2280,M.2 PCIe 3.0 x4,,Intel,Intel Optane P1600X 58GB M.2-2280 SSD PCIe 3.0 x4 NVMe,True,ed8e117e-a80d-42ca-9071-d4de8cc515bf,ssd_2294,,Optane,SSD,58GB
,500,ssd,M.2-2280,M.2 PCIe 4.0 x4,,PNY,PNY XLR8 CS3040 500GB M.2 SSD PCIe 4.0 NVMe w/Heatsink,True,edb036f1-ea04-4f02-837d-69f72de53ae6,ssd_2295,,XLR8,SSD,500GB
,128,ssd,M.2-2280,M.2 PCIe 3.0 x4,,XPG,XPG GAMMIX S10 128GB M.2-2280 SSD PCIe 3.0 x4 NVMe,True,edb69e34-9335-4720-b412-302b568c7c3b,ssd_2296,,GAMMIX,SSD,128GB
,1000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,TEAMGROUP,TEAMGROUP Cardea Z440 TUF Gaming Alliance 1TB SSD M.2-2280 PCIe 4.0 x4 NVMe,True,edbc19b1-ef19-44d4-833d-de53350f161a,ssd_2297,,Cardea,SSD,1000GB
,1000,ssd,"2.5""",SATA 6.0 Gb/s,,XOC,"XOC Nitro 1TB SSD 2.5"" SATA 6.0 Gb/s",False,eddd3764-376d-476b-8f40-c106af7ebc29,ssd_2298,,Nitro,SSD,1000GB
,512,ssd,M.2-2280,M.2 PCIe 3.0 x4,,AGI,AGI AI298 512GB SSD M.2-2280 PCIe 3.0 x4 NVMe,True,edeffdbb-dd2d-46c7-8cc0-4fb0ea93a91e,ssd_2299,,AI298,SSD,512GB
,250,ssd,"2.5""",SATA 6.0 Gb/s,,Seagate,"Seagate BarraCuda 120 250 GB SSD 2.5"" SATA 6.0 Gb/s",False,ee0c3cea-819b-41d1-968b-a759a1bd33ed,ssd_2300,,BarraCuda,SSD,250GB
,1000,ssd,PCIe,M.2 PCIe 3.0 x4,,Intel,Intel P3700 1.6 TB SSD PCIe NVME,True,ee37bc92-0b36-402c-b9e0-7aa6f3fc67a3,ssd_2301,,P3700,SSD,1000GB
,1000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,SanDisk,SanDisk WD Blue SN5100 1TB SSD M.2-2280 PCIe 4.0 x4 NVMe,True,ee5aed61-5a7c-4f99-981f-0914d0d6ba72,ssd_2302,,WD,SSD,1000GB
,2000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Lexar,Lexar NM790 with Heatsink 2TB SSD M.2-2280 PCIe 4.0 x4 NVMe,True,ee9bfc56-8a65-4ce0-9685-5b90131c5d7c,ssd_2303,,NM790,SSD,2000GB
,4000,ssd,"2.5""",SATA 6.0 Gb/s,,Leven,"Leven JS600 4TB 2.5"" SSD SATA 6.0 Gb/s",False,ee9fe9fe-6921-42b3-858a-d486a1019bcf,ssd_2304,,JS600,SSD,4000GB
,256,ssd,M.2-2280,M.2 PCIe 3.0 x4,,Apacer,Apacer AS2280P4U 256GB M.2-2280 SSD PCIe 3.0 x4 NVMe,True,eeb027b5-d527-44df-869b-32b8ea5be7bc,ssd_2305,,AS2280P4U,SSD,256GB
,1000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Western Digital,Western Digital Black SN770 1TB SSD M.2-2280 PCIe 4.0 X4 NVMe,True,eebdf290-b1af-4432-ab43-e66b6afbe752,ssd_2306,,Black,SSD,1000GB
,1000,ssd,M.2-2280,M.2 SATA,,Western Digital,Western Digital Blue SA510 1TB M.2-2280 SSD SATA,False,eec1c96f-e0ab-4f7d-ab3d-a9a7f8fb9609,ssd_2307,,Blue,SSD,1000GB
,1000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,GOODRAM,GOODRAM PX700 1.024 TB SSD M.2-2280 PCIe 4.0 X4 NVMe,True,eec54c59-00e0-47c5-8d62-cda59bd8f26e,ssd_2308,,PX700,SSD,1000GB
,1000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Orico,Orico e7400 1TB SSD M.2 PCIe 4.0 NVMe,True,eedbeb92-6745-4800-b045-e698961aeae0,ssd_2309,,e7400,SSD,1000GB
,500,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Corsair,Corsair MP600 500GB SSD M.2-2280 PCIe 4.0 x4 NVMe,True,eeebe7e1-5189-490f-81f3-d574e069acd4,ssd_2310,,MP600,SSD,500GB
,256,ssd,mSATA,mSATA,,Integral,Integral MO-300 256GB mSATA SSD mSATA,False,eef186ca-69fb-456b-b74a-dea706ad0f22,ssd_2311,,MO-300,SSD,256GB
,1000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,ADATA,ADATA Legend 960 1TB SSD M.2-2280 PCIe 4.0 X4 NVMe,True,eef659f8-0936-4198-a941-3fd8d3c94618,ssd_2312,,Legend,SSD,1000GB
,2000,ssd,M.2-2280,M.2 PCIe 5.0 x4,,Integral,Integral Edge Gen5 w/ Heatsink 2TB SSD M.2-2280 PCIe 5.0 X4 NVMe,True,eefcf60b-e126-4627-aa84-63c6ddb2d1cd,ssd_2313,,Edge,SSD,2000GB
,512,ssd,"2.5""",SATA 6.0 Gb/s,,Patriot,"Patriot P220 512GB SSD 2.5"" SATA",False,ef10b074-5311-4f40-a7e3-aedcda3b575c,ssd_2314,,P220,SSD,512GB
,512,ssd,"2.5""",SATA 6.0 Gb/s,,Kingston,"Kingston KC600 512 GB 2.5"" SSD SATA 6.0 Gb/s",False,ef1463b5-074f-4660-9803-51210475aa25,ssd_2315,,KC600,SSD,512GB
,3000,ssd,"2.5""",SATA 6.0 Gb/s,,Intel,"Intel D3-S4510 3.84TB SSD 2.5"" SATA",False,ef26e4c6-233b-4369-93af-3337050f3e70,ssd_2316,,D3-S4510,SSD,3000GB
,1000,ssd,"2.5""",SATA 6.0 Gb/s,,Crucial,"Crucial BX500 1TB SSD 2.5"" SATA",False,ef453a0e-0e50-4b11-a38c-f0e5ec82f280,ssd_2317,,BX500,SSD,1000GB
,500,ssd,M.2-2280,M.2 PCIe 4.0 x4,,SAMSUNG,SAMSUNG 980 PRO M.2 2280 500GB PCI-Express SSD,True,ef798e33-6994-45fc-b32a-73033ee5c414,ssd_2318,2024,980 PRO,SSD,N/A
,2000,ssd,M.2-2280,M.2 PCIe 3.0 x4,,Intel,Intel 760p 2TB M.2-2280 SSD PCIe 3.0 x4 NVMe,True,efd11343-803e-425b-9933-e4e3851ef04f,ssd_2319,,760p,SSD,2000GB
,1000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Corsair,Corsair MP600 PRO LPX 1TB SSD M.2-2280 PCIe 4.0 X4 NVMe,True,efd4e682-37ca-44b7-bcea-64feab73fc94,ssd_2320,,MP600,SSD,1000GB
,2000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Mushkin,Mushkin MKNSSDED2TB-D8 2TB M.2-2280 SSD PCIe 4.0 X4 NVMe,True,f0038eb9-9a94-44cb-93b3-0282ddce3cb4,ssd_2321,,MKNSSDED2TB-D8,SSD,2000GB
,480,ssd,"2.5""",SATA 6.0 Gb/s,,Crucial,"Crucial M500 480GB 2.5"" SSD SATA",False,f02c7b38-5756-4f06-b90e-3287c5525e2c,ssd_2322,,M500,SSD,480GB
,250,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Western Digital,Western Digital Black SN750 SE 250GB SSD M.2-2280 PCIe 4.0 X4 NVMe,True,f0318ec9-5dac-49bf-885a-0055911b7f18,ssd_2323,,Black,SSD,250GB
,500,ssd,M.2-2280,M.2 PCIe 3.0 x4,,Integral,Integral M2 500GB SSD M.2-2280 PCIe 3.0 X4 NVMe,True,f042e63a-e729-4694-acba-580ee135010f,ssd_2324,,M2,SSD,500GB
,960,ssd,"2.5""",SATA 6.0 Gb/s,,TEAMGROUP,"TEAMGROUP GX1 960GB SSD 2.5"" SATA",False,f05fe86d-5b0d-4ce4-9cec-696a95b019df,ssd_2325,,GX1,SSD,960GB
,512,ssd,M.2-2280,M.2 PCIe 3.0 x4,,Patriot,Patriot P320 512GB SSD M.2-2280 PCIe 3.0 x4 NVMe,True,f06ce908-72ba-406c-b33b-b74edd4af1a3,ssd_2326,,P320,SSD,512GB
,240,ssd,"2.5""",SATA 6.0 Gb/s,,ADATA,"ADATA SU630 240GB SSD 2.5"" SATA",False,f07bacbf-0911-43f9-b98c-6bf9af872189,ssd_2327,,SU630,SSD,240GB
,240,ssd,"2.5""",SATA 6.0 Gb/s,,OCZ,"OCZ Agility 3 240 GB SSD 2.5"" SATA 6.0 Gb/s",False,f08ea020-2989-47ea-9467-862a0ae24589,ssd_2328,,Agility,SSD,240GB
,1000,ssd,M.2-2280,M.2 PCIe 3.0 x2,,Inland,Inland Professional 1TB SSD M.2-2280 PCIe 3.0 X2 NVMe,True,f0dc9d60-6c8d-4ac9-ba86-c76a71b69b95,ssd_2329,,Professional,SSD,1000GB
,256,ssd,"2.5""",SATA 6.0 Gb/s,,Micron,"Micron M600 256GB SSD 2.5"" SATA",False,f100f874-0d10-4f11-9885-ab8a0160c408,ssd_2330,,M600,SSD,256GB
,120,ssd,"2.5""",SATA 6.0 Gb/s,,Crucial,Crucial BX500 120GB 3D NAND SATA 2.5-Inch Internal SSD,False,f103ffee-108a-46d2-9972-f488bf3c2454,ssd_2331,2018,BX500,SSD,120GB
,128,ssd,M.2-2242,M.2 SATA,,Transcend,Transcend MTS400 128GB SSD M.2-2242 SATA,False,f10e875c-14af-484e-875b-d4444dcbc781,ssd_2332,,MTS400,SSD,128GB
,240,ssd,"2.5""",SATA 6.0 Gb/s,,Intel,"Intel 335 240GB SSD 2.5"" SATA 6.0 Gb/s",False,f14e1e51-d14b-4f5e-ac79-c84e4ed2874b,ssd_2333,,335,SSD,240GB
,1000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,TEAMGROUP,TEAMGROUP T-Force Cardea A440 Pro 1TB SSD M.2 PCIe 4.0 NVMe,True,f179d737-c7de-4049-9412-349a65c004f1,ssd_2334,,T-Force,SSD,1000GB
,4000,ssd,M.2-2280,M.2 PCIe 5.0 x4,,TEAMGROUP,TEAMGROUP T-Force Cardea Z540 4TB M.2-2280 SSD PCIe 5.0 X4 NVMe,True,f194f8e0-d1db-42ea-84c2-cd49bd10ea40,ssd_2335,,T-Force,SSD,4000GB
,960,ssd,"2.5""",SATA 6.0 Gb/s,,ADATA,"ADATA SP550 960GB 2.5"" SSD SATA 6.0 Gb/s",False,f19d36d2-c3a8-43fc-a8af-d9a2551fb80d,ssd_2336,,SP550,SSD,960GB
,240,ssd,M.2-2280,M.2 PCIe 3.0 x4,,ADATA,ADATA XPG GAMMIX S11 240GB SSD M.2-2280 PCIe 3.0 x4 NVMe,True,f1b06fd3-afb9-4f20-92d9-645d10c483f1,ssd_2337,,XPG,SSD,240GB
,600,ssd,"2.5""",SATA 6.0 Gb/s,,Intel,"Intel DC S3500 600GB SSD 2.5"" SATA",False,f1c0c380-83c3-4f77-8983-5fadb53350f4,ssd_2338,,DC,SSD,600GB
,480,ssd,"2.5""",SATA 6.0 Gb/s,,TEAMGROUP,"TEAMGROUP CX1 480GB 2.5"" SSD SATA 6.0 Gb/s",False,f1e0aec4-d2a8-47cf-8849-8d76debb323d,ssd_2339,,CX1,SSD,480GB
,1000,ssd,"2.5""",SATA 6.0 Gb/s,,Lenovo,"Lenovo S4520 1.92 TB SSD 2.5"" SATA",False,f211bbd7-cf92-469e-a466-7decb44f8ed8,ssd_2340,,S4520,SSD,1000GB
,2000,ssd,M.2-2242,M.2 PCIe 4.0 x4,,Corsair,Corsair MP600 MICRO 2TB SSD M.2-2242 PCIe 4.0 NVMe,True,f223c97e-fe3f-426b-832e-0884b130cc0c,ssd_2341,,MP600,SSD,2000GB
,1000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Addlink,Addlink D60 1.92 TB SSD M.2-2280 PCIe 4.0 x4 NVMe,True,f244d77b-f418-4156-b492-6785c3ca0b2f,ssd_2342,,D60,SSD,1000GB
,120,ssd,"2.5""",SATA 6.0 Gb/s,,Samsung,"Samsung 840 Evo 120GB SSD 2.5"" SATA",False,f24cf9c5-fca1-4801-9d93-5b12b0b47f54,ssd_2343,,840,SSD,120GB
,512,ssd,M.2-2280,M.2 PCIe 4.0 x4,,ADATA,ADATA LEGEND 900 512GB M.2-2280 SSD PCIe 4.0 x4 NVMe,True,f260aa91-1a0e-4d84-9452-ce5172d13aab,ssd_2344,,LEGEND,SSD,512GB
,2000,ssd,"2.5""",SATA 6.0 Gb/s,,Orico,"Orico Y-20 2TB SSD 2.5"" SATA",False,f26caa2b-f756-4bce-8242-bd5c4cbee774,ssd_2345,,Y-20,SSD,2000GB
,250,ssd,"2.5""",SATA 6.0 Gb/s,,Samsung,"Samsung 850 Evo 250GB SSD 2.5"" SATA",False,f277c0fc-f439-4621-ae03-809b14a63fc7,ssd_2346,,850,SSD,250GB
,256,ssd,"2.5""",SATA 6.0 Gb/s,,Toshiba,"Toshiba Q Series Pro 256GB SSD 2.5"" SATA",False,f2853fa2-c945-445c-9ece-298ca099d770,ssd_2347,,Q,SSD,256GB
,2000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Inland,Inland Performance Plus 2TB SSD M.2-2280 PCIe 4.0 X4 NVMe,True,f28b05bd-8d18-4869-a226-8ad3adcd01ec,ssd_2348,,Performance,SSD,2000GB
,512,ssd,"2.5""",SATA 6.0 Gb/s,,FanXiang,"FanXiang S101 512GB SSD 2.5"" SATA 6.0 Gb/s",False,f2cad900-c664-431e-ae5f-6d1894cc14a4,ssd_2349,,S101,SSD,512GB
,960,ssd,M.2-2280,M.2 PCIe 3.0 x4,,ADATA,ADATA XPG SX8200 960GB M.2 SSD PCIe 3.0 x4 NVMe,True,f2e645cf-cb51-44ab-9cc3-fcc8a624f409,ssd_2350,,XPG,SSD,960GB
,1000,ssd,M.2-2280,M.2 PCIe 3.0 x4,,HP,HP EX950 1TB M.2-2280 SSD PCIe 3.0 x4 NVMe,True,f3277c27-dfb2-46f6-ac37-46efe44ccdc2,ssd_2351,,EX950,SSD,1000GB
,1000,ssd,M.2-2230,M.2 PCIe 3.0 x4,,Western Digital,Western Digital SN530 1TB SSD M.2 2230 PCIe 3.0 NVMe,True,f344db60-b08b-4a1a-a2f0-492cbe97a13a,ssd_2352,,SN530,SSD,1000GB
,1000,ssd,"2.5""",SATA 6.0 Gb/s,,TEAMGROUP,"TEAMGROUP T-Force Delta Max White RGB Lite 1TB SSD 2.5"" SATA 6.0 Gb/s",False,f3589731-0fa2-4587-91d9-0c9c1958f16e,ssd_2353,,T-Force,SSD,1000GB
,480,ssd,"2.5""",SATA 6.0 Gb/s,,Kingston,"Kingston Q500 480GB SSD 2.5"" SATA 6.0 Gb/s",False,f36cf7c8-a198-4b80-b4ff-021fb87267f3,ssd_2354,,Q500,SSD,480GB
,60,ssd,"2.5""",SATA 6.0 Gb/s,,Kingston,"Kingston SSDNow V+200 60GB SSD 2.5"" SATA",False,f39412c1-47a4-4165-b9a7-2a1aafd64a8d,ssd_2355,,SSDNow,SSD,60GB
,1000,ssd,M.2-2280,M.2 PCIe 3.0 x4,,Lexar,Lexar NM620 1TB SSD M.2-2280 PCIe 3.0 X4 NVMe,True,f39500bd-e33d-49e8-ac7f-0dcb50733c6c,ssd_2356,,NM620,SSD,1000GB
,1000,ssd,M.2-2280,M.2 PCIe 3.0 x4,,Transcend,Transcend 110S 1TB SSD M.2-2280 PCIe 3.0 x4 NVMe,True,f39f195b-8e58-43f1-9b0c-e8698078ac76,ssd_2357,,110S,SSD,1000GB
,1000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Patriot,Patriot Viper Gaming VP4100 1TB M.2-2280 SSD PCIe 4.0 X4 NVMe,True,f3b2ce0c-a86d-41c8-9026-63364c608274,ssd_2358,,Viper,SSD,1000GB
,256,ssd,"2.5""",SATA 6.0 Gb/s,,Lexar,"Lexar NS100 256 GB SSD 2.5"" SATA 6.0 Gb/s",False,f3b58d53-dd74-4fc0-9771-b8ff68a38f1a,ssd_2359,,NS100,SSD,256GB
,240,ssd,"2.5""",SATA 6.0 Gb/s,,OCZ,"OCZ Trion 100 240GB SSD 2.5"" SATA 6.0 Gb/s",False,f4172165-1b2f-443d-81b2-51da20c41176,ssd_2360,,Trion,SSD,240GB
,480,ssd,M.2-2280,SATA 6.0 Gb/s,,Kingston,Kingston A400 480GB Internal SSD M.2 2280 SA400M8/480G - Increase Performance,False,f42d9d10-786b-4a0f-964c-4e5a3b14bef4,ssd_2361,2020,A400,SSD,
,960,ssd,"2.5""",SATA 6.0 Gb/s,,Lenovo,"Lenovo 5300 960GB 2.5"" SSD SATA 6.0 Gb/s",False,f44364f9-f455-418a-bcde-45cadcdd7cbe,ssd_2362,,5300,SSD,960GB
,500,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Transcend,Transcend MTE240S 500GB SSD M.2-2280 PCIe 4.0 X4 NVMe,True,f4894b80-5276-404d-8eda-f266832e107e,ssd_2363,,MTE240S,SSD,500GB
,275,ssd,M.2-2280,M.2 SATA,,Crucial,Crucial MX300 275GB M.2-2280 SSD SATA,False,f4b107ce-8dd6-401e-94db-1639494cacdf,ssd_2364,,MX300,SSD,275GB
,2000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Crucial,Crucial T500 2TB SSD M.2 PCIe 4.0 NVMe,True,f4cea3e7-000c-483e-94d3-5f45c977f90b,ssd_2365,,T500,SSD,2000GB
,500,ssd,"2.5""",SATA 6.0 Gb/s,,SK Hynix,"SK Hynix SL308 500GB 2.5"" SSD SATA",False,f4ecd091-5247-4b92-8f23-54aacc857a92,ssd_2366,,SL308,SSD,500GB
,500,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Lexar,Lexar NQ710 500GB SSD M.2-2280 PCIe 4.0 X4 NVME,True,f5307b7a-ecee-44ce-892a-761fc908de07,ssd_2367,,NQ710,SSD,500GB
,500,ssd,M.2-2280,M.2 PCIe 3.0 x4,,PNY,PNY XLR8 CS3030 500GB SSD M.2-2280 PCIe 3.0 x4 NVMe,True,f533dc66-2885-4dbc-83b2-966aba031691,ssd_2368,,XLR8,SSD,500GB
,1000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Patriot,Patriot P400 1TB SSD M.2-2280 PCIe 4.0 x4 NVMe,True,f53992df-b1b0-47ec-ae15-90097b684628,ssd_2369,,P400,SSD,1000GB
,256,ssd,M.2-2280,M.2 PCIe 3.0 x4,,Inland,Inland TN320 256GB M.2-2280 SSD PCIe 3.0 X4 NVMe,True,f54c9702-0fd4-413b-8958-64c6bfffee5b,ssd_2370,,TN320,SSD,256GB
,4000,ssd,M.2-2280,M.2 PCIe 3.0 x4,,Corsair,Corsair MP510 4TB M.2-2280 SSD PCIe 3.0 X4 NVMe,True,f593345e-4dc0-446a-b6c6-fd83dfe79a02,ssd_2371,,MP510,SSD,4000GB
,512,ssd,M.2-2280,M.2 PCIe 4.0 x4,,TEAMGROUP,TEAMGROUP T-FORCE G50 512GB SSD M.2-2280 PCIe 4.0 x4 NVMe,True,f5b33fc5-ee6f-47d9-91ec-207e9d31d5e5,ssd_2372,,T-FORCE,SSD,512GB
,4000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Transcend,Transcend 250H 4TB SSD M.2 PCIe 4.0 NVMe,True,f5c9f66c-949f-4eeb-af13-0fb0e27024ab,ssd_2373,,250H,SSD,4000GB
,120,ssd,M.2-2280,M.2 SATA,,Samsung,Samsung 850 Evo 120GB M.2 SSD SATA,False,f5d75017-12f0-4916-bf8b-1852d112e391,ssd_2374,,850,SSD,120GB
,256,ssd,M.2-2280,M.2 PCIe 3.0 x4,,HP,HP EX900 Plus 256GB SSD M.2-2280 PCIe 3.0 x4 NVMe,True,f5e9e9d9-e2ac-449c-a135-0b24b23f9605,ssd_2375,,EX900,SSD,256GB
,2000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,MSI,MSI SPATIUM M461 2TB M.2-2280 SSD PCIe 4.0 x4 NVMe,True,f5eadda8-3b3e-4705-a88e-fb7140edcba9,ssd_2376,,SPATIUM,SSD,2000GB
,500,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Western Digital,Western Digital Black SN750 SE 500 GB M.2-2280 SSD PCIe 4.0 X4 NVMe,True,f5f1faa0-e446-490f-902a-a2f3233d7878,ssd_2377,,Black,SSD,500GB
,1000,ssd,"2.5""",SATA 6.0 Gb/s,,Intel,"Intel DC S4600 1.9 TB SSD 2.5"" SATA 6.0 Gb/s",False,f61c2801-1229-4281-a1d9-f0e24b1bdd19,ssd_2378,,DC,SSD,1000GB
,240,ssd,"2.5""",SATA 6.0 Gb/s,,Integral,"Integral V Series 2 240GB SSD 2.5"" SATA",False,f6730bd8-7b24-4026-b970-0f1256feeae4,ssd_2379,,V,SSD,240GB
,1000,ssd,"2.5""",SATA 6.0 Gb/s,,Intel,"Intel 540s 1TB SSD 2.5"" SATA 6.0 Gb/s",False,f6b09c64-9817-4a65-990a-6ea04671b77a,ssd_2380,,540s,SSD,1000GB
,480,ssd,"2.5""",SATA 6.0 Gb/s,,Kingston,"Kingston DC500R 480GB 2.5"" SSD SATA 6.0 Gb/s",False,f6e73d94-a832-4475-afa1-208bfde6a36e,ssd_2381,,DC500R,SSD,480GB
,4000,ssd,"2.5""",SATA 6.0 Gb/s,,Western Digital,"Western Digital Blue SA510 4TB SSD 2.5"" SATA 6.0 Gb/s",False,f6f14f3e-dbe4-4f28-8447-22e2b33738d7,ssd_2382,,Blue,SSD,4000GB
,1000,ssd,M.2-2280,M.2 PCIe 3.0 x4,,Mushkin,Mushkin Tempest 1TB SSD M.2-2280 PCIe 3.0 X4 NVMe,True,f70894f1-9a9a-4cc5-a309-d9d4b220c617,ssd_2383,,Tempest,SSD,1000GB
,256,ssd,"2.5""",SATA 6.0 Gb/s,,Gigabyte,"Gigabyte GP-GSTFS31256GTND 256GB SSD 2.5"" SATA",False,f716e071-76d1-4d39-80fc-f2dca29c3293,ssd_2384,,GP-GSTFS31256GTND,SSD,256GB
,500,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Lexar,Lexar NM710 500GB SSD M.2-2280 PCIe 4.0 x4 NVMe,True,f716fd7e-d380-4337-8bcf-3e72205b9ac5,ssd_2385,,NM710,SSD,500GB
,4000,ssd,M.2-2280,M.2 PCIe 5.0 x4,,Lexar,Lexar NM1090 w/ Heatsink 4TB SSD M.2-2280 PCIe 5.0 x4 NVMe,True,f73057f9-eccc-4b47-af25-0ea53c42945d,ssd_2386,,NM1090,SSD,4000GB
,2000,ssd,M.2-2230,M.2 PCIe 4.0 x4,,Crucial,Crucial P310 2TB M.2-2230 SSD PCIe 4.0 x4 NVMe,True,f733a573-7640-4c18-95ca-6ee4eff5d3de,ssd_2387,,P310,SSD,2000GB
,512,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Apacer,Apacer AS2280Q4U 512GB SSD M.2-2280 PCIe 4.0 x4 NVMe,True,f73a3b35-52aa-4d9b-9d2f-4b73b30157c1,ssd_2388,,AS2280Q4U,SSD,512GB
,1000,ssd,M.2-2280,M.2 PCIe 5.0 x4,,PNY,PNY CS3150 RGB 1TB SSD M.2-2280 PCIe 5.0 x4 NVMe,True,f73ca722-ad81-4a38-9ad0-50616d46eb44,ssd_2389,,CS3150,SSD,1000GB
,4000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Lexar,Lexar EQ790 4TB SSD M.2-2280 PCIe 4.0 x4 NVMe,True,f740bad7-6672-4939-a826-c7bb38314c00,ssd_2390,,EQ790,SSD,4000GB
,2000,ssd,M.2-2280,M.2 PCIe 3.0 x4,,TEAMGROUP,TEAMGROUP MP34 2TB M.2 SSD PCIe 3.0 NVMe,True,f77a46d4-489f-48b0-9ef2-97024a661f66,ssd_2391,,MP34,SSD,2000GB
,240,ssd,"2.5""",SATA 6.0 Gb/s,,Kingston,"Kingston Savage 240GB SSD 2.5"" SATA 6.0 Gb/s",False,f7bb0534-2f0e-4275-949b-a49d50963536,ssd_2392,,Savage,SSD,240GB
,32,ssd,M.2-2280,M.2 PCIe 3.0 x2,,Intel,Intel MEMPEK1J032GAXT 32GB SSD M.2-2280 PCIe 3.0 X2 NVMe,True,f7cb1669-4cce-4942-97d5-5f9d920680cd,ssd_2393,,MEMPEK1J032GAXT,SSD,32GB
,256,ssd,"2.5""",SATA 6.0 Gb/s,,Corsair,"Corsair Force LX 256GB SSD 2.5"" SATA 6.0 Gb/s",False,f7d7f1d8-5061-4fe1-b3e6-2cc2f3f1b8ca,ssd_2394,,Force,SSD,256GB
,512,ssd,M.2-2280,M.2 PCIe 3.0 x4,,Integral,Integral M2 512GB M.2-2280 SSD PCIe 3.0 X4 NVMe,True,f7ea0d3f-93fb-4896-bd2b-2e7a710ac0b8,ssd_2395,,M2,SSD,512GB
,1000,ssd,"2.5""",SATA 6.0 Gb/s,,TC SUNBOW,"TCSUNBOW X3-1TB SSD 3D NAND SATA III 2.5"" 7mm SSD",False,f832502e-e389-4600-b527-578ac83022a6,ssd_2396,2019,X3,SSD,X3-1TB
,256,ssd,M.2-2280,M.2 PCIe 3.0 x4,,KingSpec,KingSpec NX-2280 256GB SSD M.2-2280 PCIe 3.0 X4 NVMe,True,f8391e92-0b26-422f-8792-bd617e66b458,ssd_2397,,NX-2280,SSD,256GB
,120,ssd,M.2-2280,M.2 PCIe 3.0 x4,,HP,HP EX900 120GB SSD M.2-2280 PCIe 3.0 NVMe,True,f8426321-4f07-4a6b-8043-746f6e3563c3,ssd_2398,,EX900,SSD,120GB
,1000,ssd,M.2-2280,M.2 PCIe 3.0 x4,,Samsung,Samsung 960 Pro 1TB M.2 SSD PCIe 3.0 NVMe,True,f8429d4e-cf56-47a0-a967-c9189d8ca9fd,ssd_2399,,960,SSD,1000GB
,960,ssd,"2.5""",SATA 6.0 Gb/s,,ADATA,"ADATA SU655 960GB SSD 2.5"" SATA",False,f850a5eb-181f-4595-8998-54ff7fd546a2,ssd_2400,,SU655,SSD,960GB
,128,ssd,M.2-2280,M.2 PCIe 3.0 x4,,Patriot,Patriot P300 128GB M.2 SSD PCIe 3.0 NVMe,True,f85bc536-95fe-4aab-8d03-795873baba7f,ssd_2401,,P300,SSD,128GB
,120,ssd,"2.5""",SATA 6.0 Gb/s,,Leven,"Leven JS300 120GB SSD 2.5"" SATA 6.0 Gb/s",False,f85e2baf-1420-47a0-894c-c4631b94f832,ssd_2402,,JS300,SSD,120GB
,2000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,SanDisk,SanDisk Extreme 2TB SSD M.2 PCIe 4.0 NVMe,True,f863084b-8eee-4fea-a53c-45f55fce2752,ssd_2403,,Extreme,SSD,2000GB
,1000,ssd,M.2-2280,M.2 PCIe 3.0 x4,,Lexar,Lexar NM620 1TB M.2-2280 SSD PCIe 3.0 x4 NVMe,True,f86f6827-9714-42c8-b205-82ebf4067539,ssd_2404,,NM620,SSD,1000GB
,250,ssd,M.2-2280,M.2 PCIe 3.0 x4,,Western Digital,Western Digital Black 250GB SSD M.2 PCIe 3.0 NVMe,True,f876f8d8-ca53-4b4c-b8f9-6d4f0729f54f,ssd_2405,,Black,SSD,250GB
